image_id,image_path,error_type,gt_label_id,gt_label,pred_label_id,pred_label,score,iou
885,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000000885.jpg,correct,0.0,person,0,person,0.9914903044700623,0.9852349162101746
885,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000000885.jpg,correct,0.0,person,0,person,0.9824795722961426,0.720654308795929
885,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000000885.jpg,correct,0.0,person,0,person,0.9735913276672363,0.9586436748504639
885,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000000885.jpg,correct,0.0,person,0,person,0.9114953279495239,0.7865573167800903
885,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000000885.jpg,localization_error,0.0,person,0,person,0.9150193333625793,0.49238917231559753
885,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000000885.jpg,localization_error,0.0,person,0,person,0.38652753829956055,0.3320358991622925
885,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000000885.jpg,localization_error,0.0,person,0,person,0.423578143119812,0.47785621881484985
885,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000000885.jpg,correct,0.0,person,0,person,0.9321312308311462,0.5524194240570068
885,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000000885.jpg,false_positive,,,0,person,0.833765983581543,0.0
885,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000000885.jpg,false_positive,,,0,person,0.7664174437522888,0.0
885,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000000885.jpg,false_positive,,,0,person,0.9067447185516357,0.2827427089214325
885,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000000885.jpg,false_positive,,,0,person,0.7915574312210083,0.17300011217594147
885,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000000885.jpg,false_positive,,,0,person,0.5589562058448792,0.0
885,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000000885.jpg,false_positive,,,0,person,0.7040846347808838,0.0
885,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000000885.jpg,false_positive,,,0,person,0.5247926712036133,0.0
1296,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000001296.jpg,correct,0.0,person,0,person,0.989676296710968,0.9735884070396423
1296,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000001296.jpg,correct,0.0,person,0,person,0.547346293926239,0.7411368489265442
1296,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000001296.jpg,false_positive,,,0,person,0.7818631529808044,0.06980923563241959
1296,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000001296.jpg,false_positive,,,0,person,0.8638625144958496,0.04668697342276573
1296,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000001296.jpg,false_positive,,,0,person,0.46588924527168274,0.32501330971717834
1296,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000001296.jpg,false_positive,,,0,person,0.7029260396957397,0.11657074838876724
1296,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000001296.jpg,false_positive,,,0,person,0.9575919508934021,0.09339858591556549
1296,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000001296.jpg,false_positive,,,0,person,0.9265301823616028,0.19926875829696655
1296,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000001296.jpg,false_positive,,,0,person,0.7381068468093872,0.07445454597473145
1490,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000001490.jpg,correct,0.0,person,0,person,0.9815459847450256,0.912574052810669
1584,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000001584.jpg,correct,0.0,person,0,person,0.8412554264068604,0.7037304639816284
1584,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000001584.jpg,localization_error,0.0,person,0,person,0.35124340653419495,0.3360567092895508
1584,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000001584.jpg,correct,0.0,person,0,person,0.9453321695327759,0.5811929106712341
1584,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000001584.jpg,correct,0.0,person,0,person,0.44401562213897705,0.772956907749176
1584,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000001584.jpg,correct,0.0,person,0,person,0.8513623476028442,0.5190290212631226
1584,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000001584.jpg,localization_error,0.0,person,0,person,0.9287534356117249,0.17325977981090546
1584,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000001584.jpg,correct,0.0,person,0,person,0.4313357472419739,0.5244553685188293
1584,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000001584.jpg,missed_object,0.0,person,0,person,0.7421566247940063,0.017216037958860397
1584,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000001584.jpg,correct,0.0,person,0,person,0.9648101925849915,0.8002036809921265
1584,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000001584.jpg,localization_error,0.0,person,0,person,0.8904702067375183,0.4779731035232544
1584,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000001584.jpg,correct,0.0,person,0,person,0.9287534356117249,0.6470823884010315
1584,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000001584.jpg,false_positive,,,0,person,0.3754134476184845,0.0
1584,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000001584.jpg,false_positive,,,0,person,0.8487914800643921,0.2719161808490753
1584,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000001584.jpg,false_positive,,,0,person,0.4135921895503998,0.0
1584,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000001584.jpg,false_positive,,,0,person,0.5151718854904175,0.0
1584,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000001584.jpg,false_positive,,,0,person,0.359168142080307,0.0
1584,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000001584.jpg,false_positive,,,0,person,0.3480324447154999,0.0
1584,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000001584.jpg,false_positive,,,0,person,0.422960102558136,0.0
1584,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000001584.jpg,false_positive,,,0,person,0.6256228089332581,0.0
1584,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000001584.jpg,false_positive,,,0,person,0.7738314867019653,0.2863025963306427
1584,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000001584.jpg,false_positive,,,0,person,0.5910515189170837,0.0
1584,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000001584.jpg,false_positive,,,0,person,0.33924320340156555,0.0
1584,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000001584.jpg,false_positive,,,0,person,0.4155178666114807,0.0
1584,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000001584.jpg,false_positive,,,0,person,0.9128072261810303,0.44371411204338074
1584,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000001584.jpg,false_positive,,,0,person,0.7722980380058289,0.3817503750324249
1584,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000001584.jpg,false_positive,,,0,person,0.31508171558380127,0.0
1584,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000001584.jpg,false_positive,,,0,person,0.814245343208313,0.0
1584,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000001584.jpg,false_positive,,,0,person,0.4019647240638733,0.0
1584,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000001584.jpg,false_positive,,,0,person,0.7421566247940063,0.4586261808872223
1584,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000001584.jpg,false_positive,,,1,car,0.3242030441761017,0.0
1584,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000001584.jpg,false_positive,,,0,person,0.5260772705078125,0.0
1584,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000001584.jpg,false_positive,,,0,person,0.5038726329803467,0.0
1584,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000001584.jpg,false_positive,,,0,person,0.34865763783454895,0.0
1584,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000001584.jpg,false_positive,,,0,person,0.7768064141273499,0.0
2431,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000002431.jpg,classification_error,5.0,cup,7,bowl,0.5194591879844666,0.9530176520347595
2431,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000002431.jpg,correct,5.0,cup,5,cup,0.5496300458908081,0.9380460977554321
2431,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000002431.jpg,correct,6.0,dining table,6,dining table,0.5486121773719788,0.9717629551887512
2431,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000002431.jpg,localization_error,0.0,person,0,person,0.9586277008056641,0.44450119137763977
2431,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000002431.jpg,correct,0.0,person,0,person,0.8816109299659729,0.9817410707473755
2431,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000002431.jpg,false_positive,,,6,dining table,0.3404492735862732,0.40802252292633057
2431,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000002431.jpg,false_positive,,,2,chair,0.46816882491111755,0.19827182590961456
2431,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000002431.jpg,false_positive,,,2,chair,0.4131278395652771,0.13697998225688934
2431,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000002431.jpg,false_positive,,,0,person,0.4953943192958832,0.2682671844959259
2473,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000002473.jpg,correct,0.0,person,0,person,0.987335205078125,0.9703365564346313
2473,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000002473.jpg,correct,0.0,person,0,person,0.9765939712524414,0.8515479564666748
2473,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000002473.jpg,correct,0.0,person,0,person,0.9642484784126282,0.8598650097846985
2473,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000002473.jpg,correct,0.0,person,0,person,0.9531157612800598,0.7727019190788269
2473,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000002473.jpg,false_positive,,,0,person,0.8866899013519287,0.0
2685,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000002685.jpg,correct,4.0,bottle,4,bottle,0.301028311252594,0.574652910232544
2685,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000002685.jpg,localization_error,4.0,bottle,4,bottle,0.32211560010910034,0.3144792318344116
2685,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000002685.jpg,localization_error,4.0,bottle,4,bottle,0.32211560010910034,0.14745455980300903
2685,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000002685.jpg,missed_object,4.0,bottle,0,person,0.9410538673400879,0.013411636464297771
2685,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000002685.jpg,missed_object,4.0,bottle,0,person,0.9690836668014526,0.0057704574428498745
2685,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000002685.jpg,missed_object,4.0,bottle,0,person,0.9410538673400879,0.032177433371543884
2685,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000002685.jpg,missed_object,4.0,bottle,0,person,0.9690836668014526,0.002842345740646124
2685,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000002685.jpg,correct,0.0,person,0,person,0.9786710143089294,0.9625383615493774
2685,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000002685.jpg,correct,0.0,person,0,person,0.9617580771446228,0.9361143708229065
2685,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000002685.jpg,correct,0.0,person,0,person,0.9410538673400879,0.5138264298439026
2685,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000002685.jpg,correct,0.0,person,0,person,0.8222866058349609,0.6256263256072998
2685,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000002685.jpg,missed_object,4.0,bottle,0,person,0.9410538673400879,0.021861771121621132
2685,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000002685.jpg,missed_object,5.0,cup,0,person,0.9617580771446228,0.008802685886621475
2685,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000002685.jpg,correct,0.0,person,0,person,0.9699815511703491,0.9278441667556763
2685,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000002685.jpg,missed_object,9.0,handbag,0,person,0.9699815511703491,0.031737640500068665
2685,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000002685.jpg,classification_error,5.0,cup,4,bottle,0.32211560010910034,0.5959525108337402
2685,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000002685.jpg,correct,0.0,person,0,person,0.988120436668396,0.9626947045326233
2685,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000002685.jpg,false_positive,,,0,person,0.9510398507118225,0.1618015170097351
2685,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000002685.jpg,false_positive,,,4,bottle,0.3341768682003021,0.01422309223562479
2685,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000002685.jpg,false_positive,,,0,person,0.9541221857070923,0.20925220847129822
2685,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000002685.jpg,false_positive,,,4,bottle,0.3191034197807312,0.20205730199813843
2685,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000002685.jpg,false_positive,,,0,person,0.439328670501709,0.35259875655174255
2685,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000002685.jpg,false_positive,,,4,bottle,0.32977917790412903,0.3826771676540375
3156,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000003156.jpg,correct,0.0,person,0,person,0.5861832499504089,0.9542475938796997
3553,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000003553.jpg,correct,0.0,person,0,person,0.986357569694519,0.9402279257774353
4134,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000004134.jpg,correct,0.0,person,0,person,0.9886640906333923,0.9602172374725342
4134,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000004134.jpg,correct,0.0,person,0,person,0.9851544499397278,0.8709813952445984
4134,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000004134.jpg,classification_and_localization_error,0.0,person,2,chair,0.4724942445755005,0.3591320216655731
4134,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000004134.jpg,correct,0.0,person,0,person,0.9711410999298096,0.7415380477905273
4134,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000004134.jpg,correct,0.0,person,0,person,0.9714824557304382,0.720035195350647
4134,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000004134.jpg,correct,0.0,person,0,person,0.5383772253990173,0.8976514935493469
4134,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000004134.jpg,correct,0.0,person,0,person,0.9831066131591797,0.8203306794166565
4134,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000004134.jpg,correct,0.0,person,0,person,0.5069671273231506,0.8285356760025024
4134,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000004134.jpg,correct,0.0,person,0,person,0.9564012885093689,0.6656503081321716
4134,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000004134.jpg,localization_error,6.0,dining table,6,dining table,0.6079953908920288,0.2776021957397461
4134,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000004134.jpg,correct,0.0,person,0,person,0.9712121486663818,0.7736298441886902
4134,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000004134.jpg,localization_error,2.0,chair,2,chair,0.38749757409095764,0.3658774793148041
4134,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000004134.jpg,correct,2.0,chair,2,chair,0.36165279150009155,0.6362504959106445
4134,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000004134.jpg,correct,0.0,person,0,person,0.9023407697677612,0.7366085052490234
4134,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000004134.jpg,correct,0.0,person,0,person,0.9142832159996033,0.5583553910255432
4134,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000004134.jpg,localization_error,2.0,chair,2,chair,0.36165279150009155,0.2119266539812088
4134,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000004134.jpg,localization_error,6.0,dining table,6,dining table,0.6079953908920288,0.15621598064899445
4134,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000004134.jpg,correct,0.0,person,0,person,0.9407305121421814,0.7420791387557983
4134,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000004134.jpg,missed_object,6.0,dining table,0,person,0.9711410999298096,0.02300601825118065
4134,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000004134.jpg,false_positive,,,2,chair,0.4925345480442047,0.4202554523944855
4134,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000004134.jpg,false_positive,,,0,person,0.7425892353057861,0.10810989886522293
4134,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000004134.jpg,false_positive,,,0,person,0.41263994574546814,0.005092077888548374
4134,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000004134.jpg,false_positive,,,0,person,0.8965556621551514,0.12498500198125839
4134,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000004134.jpg,false_positive,,,6,dining table,0.34058713912963867,0.1493823528289795
4134,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000004134.jpg,false_positive,,,2,chair,0.4846128523349762,0.017725961282849312
4134,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000004134.jpg,false_positive,,,2,chair,0.603857159614563,0.07878146320581436
4134,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000004134.jpg,false_positive,,,0,person,0.9269068241119385,0.047363393008708954
4134,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000004134.jpg,false_positive,,,0,person,0.5334928631782532,0.26315680146217346
4134,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000004134.jpg,false_positive,,,2,chair,0.49194782972335815,0.19045045971870422
4134,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000004134.jpg,false_positive,,,2,chair,0.7794963717460632,0.04056946188211441
4134,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000004134.jpg,false_positive,,,0,person,0.9225829839706421,0.024937696754932404
4134,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000004134.jpg,false_positive,,,2,chair,0.37796252965927124,0.01397022046148777
4134,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000004134.jpg,false_positive,,,2,chair,0.4689077138900757,0.07224053889513016
4134,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000004134.jpg,false_positive,,,6,dining table,0.36375096440315247,0.24124650657176971
4765,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000004765.jpg,correct,0.0,person,0,person,0.9891594052314758,0.9638156294822693
6040,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000006040.jpg,correct,0.0,person,0,person,0.8300908207893372,0.5178187489509583
6040,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000006040.jpg,correct,0.0,person,0,person,0.970304548740387,0.7776261568069458
6040,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000006040.jpg,correct,0.0,person,0,person,0.9009566903114319,0.7628026604652405
6040,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000006040.jpg,correct,1.0,car,1,car,0.8705637454986572,0.7865446209907532
6040,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000006040.jpg,correct,0.0,person,0,person,0.9431445002555847,0.7526588439941406
6040,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000006040.jpg,missed_object,0.0,person,0,person,0.6661433577537537,0.0
6040,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000006040.jpg,correct,0.0,person,0,person,0.8300908207893372,0.607279896736145
6040,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000006040.jpg,localization_error,0.0,person,0,person,0.970304548740387,0.21305789053440094
6040,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000006040.jpg,missed_object,0.0,person,0,person,0.6661433577537537,0.0
6040,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000006040.jpg,missed_object,0.0,person,0,person,0.6661433577537537,0.0
